Year,Rk,Player,Age,Team,Lg,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,RF/9,lgRF9,RF/G,lgRFG,PB,WP,SB,CS,CS%,Pick,Pos,Awards,-9999
2024,1148,Tony Kemp,32,BAL,AL,5,2,1,20.1,8,3,5,0,0,1.0,0.0,-6.0,0,0.0,3.54,3.85,1.33,3.63,,,,,,,/4H7,,kempto01
2024,1149,River Ryan,25,LAD,NL,4,4,0,20.1,8,2,6,0,1,1.0,,,1,10.0,3.54,1.37,2.0,1.35,,,,,,,/1,,ryanri01
2024,1150,J.P. Martínez,28,ATL,NL,5,1,1,20.0,4,4,0,0,0,1.0,0.0,6.0,0,0.0,1.8,2.21,0.8,2.18,,,,,,,/H798D,,martijp01
2024,1151,Jeff Criswell,25,COL,NL,13,0,0,19.2,3,1,2,0,0,1.0,,,-2,-20.0,1.37,1.37,0.23,1.34,,,,,,,1,,criswje01
2024,1152,Michael Petersen,30,2TM,NL,16,0,0,19.2,1,0,1,0,0,1.0,,,0,0.0,0.46,1.37,0.06,1.34,,,,,,,1,,petermi01
2024,1152,Michael Petersen,30,LAD,NL,11,0,0,14.0,0,0,0,0,0,,,,0,0.0,0.0,1.35,0.0,1.34,,,,,,,1,,petermi01
2024,1152,Michael Petersen,30,MIA,NL,5,0,0,5.2,1,0,1,0,0,1.0,,,0,0.0,1.59,1.43,0.2,1.34,,,,,,,/1,,petermi01
2024,1153,Ronny Henriquez,24,MIN,AL,16,1,0,19.1,5,0,5,0,0,1.0,,,2,21.0,2.33,1.3,0.31,1.29,,,,,,,1,,henriro01
2024,1154,José Marte,28,LAA,AL,14,0,0,19.1,4,1,3,0,0,1.0,,,1,10.0,1.86,1.3,0.29,1.29,,,,,,,1,,martejo01
2024,1155,José Quijada,28,LAA,AL,22,0,0,19.1,1,0,1,0,0,1.0,,,0,0.0,0.47,1.3,0.05,1.29,,,,,,,1,,quijajo01
2024,1156,Troy Taylor,22,SEA,AL,21,0,0,19.1,1,0,1,0,0,1.0,,,0,0.0,0.47,1.3,0.05,1.29,,,,,,,1,,taylotr01
2024,1157,Prelander Berroa,24,CHW,AL,17,0,0,19.0,4,1,3,0,0,1.0,,,1,11.0,1.89,1.33,0.24,1.29,,,,,,,1,,berropr01
2024,1158,Sean Burke,24,CHW,AL,4,3,0,19.0,2,0,1,1,0,0.5,,,0,0.0,0.47,1.33,0.25,1.3,,,,,,,/1,,burkese01
2024,1159,Dominic Leone,32,CHW,AL,23,0,0,19.0,3,0,2,1,0,0.667,,,-2,-21.0,0.95,1.33,0.09,1.29,,,,,,,1,,leonedo01
2024,1160,Anthony Maldonado,26,MIA,NL,16,1,0,19.0,6,2,3,1,1,0.833,,,0,0.0,2.37,1.37,0.31,1.34,,,,,,,1,,maldoan01
2024,1161,Cody Bolton,26,SEA,AL,17,0,0,18.2,6,0,5,1,0,0.833,,,0,0.0,2.41,1.3,0.29,1.29,,,,,,,1,,boltoco01
2024,1162,Alex Lange,28,DET,AL,21,0,0,18.2,1,0,1,0,0,1.0,,,0,0.0,0.48,1.3,0.05,1.29,,,,,,,1,,langeal01
2024,1163,Blake Walston,23,ARI,NL,7,2,0,18.1,2,0,2,0,0,1.0,,,0,0.0,0.98,1.37,0.29,1.34,,,,,,,/1,,walstbl01
2024,1164,Garrett Whitlock,28,BOS,AL,4,4,0,18.1,7,4,3,0,0,1.0,,,0,0.0,3.44,1.33,1.75,1.3,,,,,,,/1,,whitlga01
2024,1165,Aramis Garcia,31,PHI,NL,3,2,2,18.0,17,15,2,0,0,1.0,1.0,67.0,1,67.0,8.5,9.05,5.67,8.93,0.0,0.0,1.0,1.0,50.0,0.0,/2,,garciar01
2024,1166,Daysbel Hernández,27,ATL,NL,16,0,0,18.0,2,1,1,0,0,1.0,,,0,0.0,1.0,1.35,0.13,1.34,,,,,,,1,,hernada03
2024,1167,Bailey Horn,26,BOS,AL,18,0,0,18.0,5,1,3,1,0,0.8,,,0,0.0,2.0,1.3,0.22,1.29,,,,,,,1,,hornba01
2024,1168,Walter Pennington,26,2TM,AL,16,1,0,18.0,2,1,1,0,0,1.0,,,-1,-11.0,1.0,1.3,0.13,1.29,,,,,,,1,,penniwa01
2024,1168,Walter Pennington,26,KCR,AL,1,0,0,0.2,0,0,0,0,0,,,,0,0.0,0.0,1.35,0.0,1.3,,,,,,,/1,,penniwa01
2024,1168,Walter Pennington,26,TEX,AL,15,1,0,17.1,2,1,1,0,0,1.0,,,-1,-12.0,1.04,1.3,0.13,1.29,,,,,,,1,,penniwa01
2024,1169,Ky Bush,24,CHW,AL,4,4,0,17.2,4,2,2,0,0,1.0,,,1,11.0,2.04,1.32,1.0,1.3,,,,,,,/1,,bushky01
2024,1170,Kent Emanuel,32,MIA,NL,12,0,0,17.2,7,2,5,0,0,1.0,,,1,11.0,3.57,1.38,0.58,1.34,,,,,,,1,,emanuke01
2024,1171,Brandon Hughes,28,ARI,NL,15,2,0,17.2,5,2,3,0,0,1.0,,,0,0.0,2.55,1.38,0.33,1.34,,,,,,,1,,hughebr01
2024,1172,Joe La Sorsa,26,WSN,NL,16,0,0,17.2,4,0,4,0,0,1.0,,,0,0.0,2.04,1.38,0.25,1.34,,,,,,,1,,lasorjo01
2024,1173,Drew Smith,30,NYM,NL,19,0,0,17.2,1,0,1,0,0,1.0,,,0,0.0,0.51,1.38,0.05,1.34,,,,,,,1,,smithdr01
2024,1174,Guillo Zuñiga,25,LAA,AL,15,0,0,17.2,1,0,1,0,0,1.0,,,0,0.0,0.51,1.32,0.07,1.29,,,,,,,1,,zuniggu01
2024,1175,Adbert Alzolay,29,CHC,NL,18,0,0,17.1,3,1,2,0,0,1.0,,,-1,-12.0,1.56,1.35,0.17,1.34,,,,,,,1,,alzolad01
2024,1176,Cole Winn,24,TEX,AL,13,0,0,17.1,3,1,2,0,0,1.0,,,0,0.0,1.56,1.3,0.23,1.29,,,,,,,1,,winnco01
2024,1177,Hunter Bigge,26,2TM,2LG,19,1,0,17.1,1,0,1,0,0,1.0,,,-1,-12.0,0.52,1.3,0.05,1.31,,,,,,,1,,biggehu01
2024,1177,Hunter Bigge,26,CHC,NL,4,0,0,3.1,1,0,1,0,0,1.0,,,0,0.0,2.7,1.35,0.25,1.35,,,,,,,/1,,biggehu01
2024,1177,Hunter Bigge,26,TBR,AL,15,1,0,14.0,0,0,0,0,0,,,,-1,-14.0,0.0,1.29,0.0,1.29,,,,,,,1,,biggehu01
2024,1178,Mike Ford,31,CIN,NL,2,2,2,17.0,17,15,2,0,1,1.0,1.0,64.0,1,71.0,9.0,8.31,8.5,8.2,,,,,,,D/3H,,fordmi01
2024,1179,Andrew Knapp,32,SFG,NL,3,2,0,17.0,21,21,0,0,0,1.0,0.0,0.0,0,0.0,11.12,9.05,7.0,8.93,1.0,0.0,2.0,0.0,0.0,0.0,/2,,knappan01
2024,1180,Edwin Ríos,30,CIN,NL,3,2,1,17.0,12,12,0,0,2,1.0,0.0,21.0,0,0.0,6.35,8.31,4.0,8.17,,,,,,,/3H,,riosed01
2024,1181,Zack Thompson,26,STL,NL,5,2,0,17.0,3,2,1,0,0,1.0,,,0,0.0,1.59,1.38,0.6,1.34,,,,,,,/1,,thompza02
2024,1182,Ryan Zeferjahn,26,LAA,AL,12,0,0,17.0,4,2,2,0,0,1.0,,,0,0.0,2.12,1.32,0.33,1.29,,,,,,,1,,zeferry01
2024,1183,Dallas Keuchel,36,MIL,NL,4,4,0,16.2,2,0,2,0,0,1.0,,,-1,-12.0,1.08,1.35,0.5,1.35,,,,,,,/1,,keuchda01
2024,1184,Alex Cobb,36,CLE,AL,3,3,0,16.1,5,2,3,0,1,1.0,,,0,0.0,2.76,1.32,1.67,1.3,,,,,,,/1,,cobbal01
2024,1185,Matt Sauer,25,KCR,AL,14,0,0,16.1,2,0,2,0,0,1.0,,,0,0.0,1.1,1.32,0.14,1.29,,,,,,,1,,sauerma01
2024,1186,Josh Sborz,30,TEX,AL,17,0,0,16.1,3,2,1,0,0,1.0,,,-1,-12.0,1.65,1.32,0.18,1.29,,,,,,,1,,sborzjo01
2024,1187,Yosver Zulueta,26,CIN,NL,12,0,0,16.1,3,3,0,0,0,1.0,,,0,0.0,1.65,1.38,0.25,1.34,,,,,,,1,,zulueyo01
2024,1188,José Cuas,30,2TM,2LG,13,0,0,16.1,2,1,1,0,0,1.0,,,0,0.0,1.1,1.32,0.15,1.33,,,,,,,1,,cuasjo01
2024,1188,José Cuas,30,CHC,NL,9,0,0,13.1,1,1,0,0,0,1.0,,,0,0.0,0.68,1.35,0.11,1.34,,,,,,,/1,,cuasjo01
2024,1188,José Cuas,30,TOR,AL,4,0,0,3.0,1,0,1,0,0,1.0,,,0,0.0,3.0,1.2,0.25,1.3,,,,,,,/1,,cuasjo01
2024,1189,Shaun Anderson,29,2TM,2LG,6,2,0,16.1,2,1,1,0,0,1.0,,,0,0.0,1.1,1.38,0.33,1.33,,,,,,,/1,,andersh01
2024,1189,Shaun Anderson,29,TEX,AL,2,0,0,3.1,1,0,1,0,0,1.0,,,0,0.0,2.7,1.35,0.5,1.3,,,,,,,/1,,andersh01
2024,1189,Shaun Anderson,29,MIA,NL,4,2,0,13.0,1,1,0,0,0,1.0,,,0,0.0,0.69,1.38,0.25,1.35,,,,,,,/1,,andersh01
2024,1190,Cole Sulser,34,2TM,2LG,10,2,0,16.1,1,0,1,0,0,1.0,,,0,0.0,0.55,1.32,0.1,1.31,,,,,,,1,,sulseco01
2024,1190,Cole Sulser,34,NYM,NL,4,0,0,4.2,0,0,0,0,0,,,,-1,-43.0,0.0,1.35,0.0,1.35,,,,,,,/1,,sulseco01
2024,1190,Cole Sulser,34,TBR,AL,6,2,0,11.2,1,0,1,0,0,1.0,,,1,17.0,0.77,1.31,0.17,1.28,,,,,,,/1,,sulseco01
2024,1191,Tristan Beck,28,SFG,NL,7,1,0,16.0,2,1,1,0,0,1.0,,,0,0.0,1.13,1.35,0.29,1.34,,,,,,,/1,,becktr01
2024,1192,Travis Blankenhorn,27,WSN,NL,3,2,0,16.0,6,6,0,0,0,1.0,1.0,68.0,0,0.0,3.38,2.19,2.0,2.17,,,,,,,D/9H,,blanktr01
2024,1193,Mike Clevinger,33,CHW,AL,4,4,0,16.0,3,0,3,0,1,1.0,,,0,0.0,1.69,1.29,0.75,1.3,,,,,,,/1,,clevimi01
2024,1194,Grant Koch,27,PIT,NL,2,2,1,16.0,17,17,0,0,0,1.0,0.0,0.0,0,0.0,9.56,9.06,8.5,8.95,0.0,1.0,0.0,0.0,,0.0,/2H,,kochgr01
2024,1195,Nick Maton,27,BAL,AL,3,2,0,16.0,2,0,2,0,1,1.0,0.0,-30.0,0,0.0,1.13,2.64,0.67,2.93,,,,,,,/5H4D,,matonni01
2024,1196,Yency Almonte,30,CHC,NL,17,0,0,15.2,0,0,0,0,0,,,,0,0.0,0.0,1.38,0.0,1.34,,,,,,,1,,almonye01
2024,1197,José Cisnero,35,LAA,AL,15,0,0,15.2,2,1,0,1,0,0.5,,,-1,-13.0,0.57,1.32,0.07,1.29,,,,,,,1,,cisnejo01
2024,1198,Grant Holman,24,OAK,AL,18,0,0,15.2,0,0,0,0,0,,,,0,0.0,0.0,1.32,0.0,1.29,,,,,,,1,,holmagr01
2024,1199,Brock Stewart,32,MIN,AL,16,0,0,15.2,3,1,2,0,1,1.0,,,0,0.0,1.72,1.32,0.19,1.29,,,,,,,1,,stewabr01
2024,1200,Alex Young,30,2TM,NL,17,0,0,15.2,2,1,1,0,0,1.0,,,0,0.0,1.15,1.38,0.12,1.34,,,,,,,1,,youngal01
2024,1200,Alex Young,30,CIN,NL,3,0,0,2.0,0,0,0,0,0,,,,0,0.0,0.0,1.35,0.0,1.33,,,,,,,/1,,youngal01
2024,1200,Alex Young,30,NYM,NL,14,0,0,13.2,2,1,1,0,0,1.0,,,0,0.0,1.32,1.38,0.14,1.34,,,,,,,1,,youngal01
2024,1201,Elieser Hernández,29,2TM,NL,9,1,0,15.2,1,0,1,0,0,1.0,,,0,0.0,0.57,1.38,0.11,1.34,,,,,,,/1,,hernael01
2024,1201,Elieser Hernández,29,LAD,NL,5,1,0,9.2,1,0,1,0,0,1.0,,,0,0.0,0.93,1.4,0.2,1.34,,,,,,,/1,,hernael01
2024,1201,Elieser Hernández,29,MIL,NL,4,0,0,6.0,0,0,0,0,0,,,,0,0.0,0.0,1.35,0.0,1.35,,,,,,,/1,,hernael01
2024,1202,Tyler Wells,29,BAL,AL,3,3,0,15.1,2,0,2,0,0,1.0,,,0,0.0,1.17,1.29,0.67,1.3,,,,,,,/1,,wellsty01
2024,1203,Diego Castillo,26,MIN,AL,3,2,1,15.0,4,1,3,0,0,1.0,0.0,24.0,1,80.0,2.4,2.46,1.33,2.43,,,,,,,/5DH,,castidi02
2024,1204,Greg Jones,26,COL,NL,4,1,1,15.0,2,2,0,0,0,1.0,-1.0,-80.0,0,0.0,1.2,2.22,0.5,2.18,,,,,,,/9H,,jonesgr02
2024,1205,Julian Merryweather,32,CHC,NL,15,0,0,15.0,3,2,1,0,0,1.0,,,0,0.0,1.8,1.38,0.2,1.34,,,,,,,1,,merryju01
2024,1206,Sammy Peralta,26,CHW,AL,9,0,0,15.0,1,0,1,0,0,1.0,,,0,0.0,0.6,1.32,0.11,1.29,,,,,,,/1,,peralsa01
2024,1207,Tom Cosgrove,28,SDP,NL,18,0,0,14.2,2,0,2,0,0,1.0,,,1,14.0,1.23,1.35,0.11,1.34,,,,,,,1,,cosgrto01
2024,1208,Alek Jacob,26,SDP,NL,7,0,0,14.2,1,0,1,0,0,1.0,,,0,0.0,0.61,1.35,0.14,1.34,,,,,,,/1,,jacobal01
2024,1209,Daniel Palencia,24,CHC,NL,10,0,0,14.2,1,0,1,0,0,1.0,,,0,0.0,0.61,1.35,0.1,1.34,,,,,,,1,,palenda01
2024,1210,Daulton Jefferies,28,2TM,NL,6,1,0,14.2,0,0,0,0,0,,,,0,0.0,0.0,1.35,0.0,1.35,,,,,,,/1,,jeffeda01
2024,1210,Daulton Jefferies,28,SFG,NL,2,1,0,4.2,0,0,0,0,0,,,,0,0.0,0.0,1.35,0.0,1.35,,,,,,,/1,,jeffeda01
2024,1210,Daulton Jefferies,28,PIT,NL,4,0,0,10.0,0,0,0,0,0,,,,0,0.0,0.0,1.35,0.0,1.35,,,,,,,/1,,jeffeda01
2024,1211,Abner Uribe,24,MIL,NL,14,0,0,14.1,7,5,2,0,1,1.0,,,1,14.0,4.4,1.38,0.5,1.34,,,,,,,1,,uribeab01
2024,1212,Brandon Williamson,26,CIN,NL,4,3,0,14.1,0,0,0,0,0,,,,0,0.0,0.0,1.38,0.0,1.35,,,,,,,/1,,willibr02
2024,1213,Brian Anderson,31,ATL,NL,3,2,0,14.0,3,3,0,0,0,1.0,0.0,34.0,0,0.0,1.93,2.25,1.0,2.3,,,,,,,/95,,anderbr06
2024,1214,Tyler Beede,31,CLE,AL,13,0,0,14.0,2,0,2,0,0,1.0,,,-1,-14.0,1.29,1.29,0.15,1.29,,,,,,,1,,beedety01
2024,1215,Matt Carpenter,38,STL,NL,6,1,0,14.0,13,11,2,0,1,1.0,0.0,34.0,1,86.0,8.36,6.81,1.86,6.79,,,,,,,DH/345,,carpema01
2024,1216,Deivi García,25,CHW,AL,14,0,0,14.0,0,0,0,0,0,,,,-1,-14.0,0.0,1.29,0.0,1.29,,,,,,,1,,garcide01
2024,1217,Tyler Gentry,25,KCR,AL,3,2,0,14.0,1,1,0,0,0,1.0,0.0,9.0,0,0.0,0.64,2.25,0.33,2.23,,,,,,,/9H,,gentrty01
2024,1218,Myles Straw,29,CLE,AL,5,1,0,14.0,4,4,0,0,0,1.0,1.0,111.0,-1,-86.0,2.57,2.25,0.8,2.24,,,,,,,/8HD,,strawmy01
2024,1219,Miguel Castro,29,ARI,NL,11,0,0,13.2,4,0,4,0,0,1.0,,,1,15.0,2.63,1.38,0.36,1.34,,,,,,,1,,castrmi01
2024,1220,Max Lazar,25,PHI,NL,11,0,0,13.2,3,0,3,0,1,1.0,,,0,0.0,1.98,1.38,0.27,1.34,,,,,,,1,,lazarma01
2024,1221,Joely Rodríguez,32,BOS,AL,14,0,0,13.2,3,2,1,0,0,1.0,,,0,0.0,1.98,1.32,0.21,1.29,,,,,,,1,,rodrijo06
2024,1222,Jordan Romano,31,TOR,AL,15,0,0,13.2,1,0,1,0,0,1.0,,,-1,-15.0,0.66,1.32,0.07,1.29,,,,,,,1,,romanjo03
2024,1223,Darius Vines,26,ATL,NL,4,2,0,13.2,3,1,2,0,0,1.0,,,0,0.0,1.98,1.38,0.75,1.35,,,,,,,/1,,vinesda01
2024,1224,Matt Barnes,34,WSN,NL,14,0,0,13.1,1,1,0,0,0,1.0,,,-1,-15.0,0.68,1.35,0.07,1.34,,,,,,,1,,barnema01
2024,1225,Nick Ramirez,34,LAD,NL,8,0,0,13.1,2,0,2,0,0,1.0,,,0,0.0,1.35,1.35,0.25,1.34,,,,,,,/1,,ramirni01
2024,1226,Nick Robertson,25,2TM,2LG,9,0,0,13.1,2,1,1,0,0,1.0,,,0,0.0,1.35,1.35,0.22,1.33,,,,,,,/1,,roberni01
2024,1226,Nick Robertson,25,STL,NL,8,0,0,12.1,1,1,0,0,0,1.0,,,0,0.0,0.73,1.39,0.13,1.34,,,,,,,/1,,roberni01
2024,1226,Nick Robertson,25,TOR,AL,1,0,0,1.0,1,0,1,0,0,1.0,,,0,0.0,9.0,0.9,1.0,1.3,,,,,,,/1,,roberni01
2024,1227,Anthony Veneziano,26,2TM,2LG,12,0,0,13.1,1,1,0,0,0,1.0,,,0,0.0,0.68,1.35,0.08,1.33,,,,,,,1,,venezan01
2024,1227,Anthony Veneziano,26,KCR,AL,2,0,0,2.0,0,0,0,0,0,,,,0,0.0,0.0,1.35,0.0,1.3,,,,,,,/1,,venezan01
2024,1227,Anthony Veneziano,26,MIA,NL,10,0,0,11.1,1,1,0,0,0,1.0,,,0,0.0,0.79,1.35,0.1,1.34,,,,,,,1,,venezan01
2024,1228,Sam Aldegheri,22,LAA,AL,3,3,0,13.0,0,0,0,0,0,,,,0,0.0,0.0,1.32,0.0,1.3,,,,,,,/1,,aldegsa01
2024,1229,Sandro Fabian,26,TEX,AL,3,2,0,13.0,1,1,0,0,0,1.0,0.0,-37.0,0,0.0,0.69,2.28,0.33,2.23,,,,,,,/79,,fabiasa01
2024,1230,Michael Mercado,25,PHI,NL,5,2,0,13.0,0,0,0,0,0,,,,0,0.0,0.0,1.38,0.0,1.34,,,,,,,/1,,mercami01
2024,1231,Ryan Miller,28,LAA,AL,13,0,0,13.0,2,1,1,0,0,1.0,,,1,15.0,1.38,1.32,0.15,1.29,,,,,,,1,,millery01
2024,1232,Tyler Mahle,29,TEX,AL,3,3,0,12.2,0,0,0,0,0,,,,0,0.0,0.0,1.28,0.0,1.3,,,,,,,/1,,mahlety01
2024,1233,Erik Sabrowski,26,CLE,AL,8,0,0,12.2,2,0,2,0,0,1.0,,,1,16.0,1.42,1.28,0.25,1.29,,,,,,,/1,,sabroer01
2024,1234,Seth Halvorsen,24,COL,NL,12,0,0,12.1,1,1,0,0,0,1.0,,,-1,-16.0,0.73,1.39,0.08,1.34,,,,,,,1,,halvose01
2024,1235,Jimmy Herget,30,ATL,NL,8,0,0,12.1,1,0,0,1,0,0.0,,,-1,-16.0,0.0,1.39,0.0,1.34,,,,,,,/1,,hergeji01
2024,1236,Luis Peralta,23,COL,NL,15,0,0,12.1,1,0,1,0,0,1.0,,,-1,-16.0,0.73,1.39,0.07,1.34,,,,,,,1,,perallu01
2024,1237,Carlos Rodríguez,22,MIL,NL,3,3,0,12.1,2,0,2,0,0,1.0,,,2,32.0,1.46,1.39,0.67,1.33,,,,,,,/1,,rodrica02
2024,1238,Antonio Senzatela,29,COL,NL,3,3,0,12.1,3,2,1,0,1,1.0,,,0,0.0,2.19,1.39,1.0,1.33,,,,,,,/1,,senzaan01
2024,1239,Nick Vespi,28,BAL,AL,11,0,0,12.1,1,1,0,0,0,1.0,,,0,0.0,0.73,1.31,0.09,1.29,,,,,,,1,,vespini01
2024,1240,Josh Walker,29,NYM,NL,10,0,0,12.1,2,2,0,0,0,1.0,,,0,0.0,1.46,1.39,0.2,1.34,,,,,,,1,,walkejo03
2024,1241,Shane Bieber,29,CLE,AL,2,2,0,12.0,2,1,1,0,0,1.0,,,0,0.0,1.5,1.28,1.0,1.3,,,,,,,/1,,biebesh01
2024,1242,Ben Heller,32,PIT,NL,8,0,0,12.0,1,1,0,0,0,1.0,,,0,0.0,0.75,1.35,0.13,1.34,,,,,,,/1,,hellebe01
2024,1243,Brewer Hicklen,28,MIL,NL,2,2,0,12.0,2,2,0,0,0,1.0,0.0,10.0,0,0.0,1.5,2.18,1.0,2.2,,,,,,,/9H,,hicklbr01
2024,1244,John McMillon,26,MIA,NL,10,0,0,12.0,3,1,1,1,0,0.667,,,0,0.0,1.5,1.35,0.2,1.34,,,,,,,1,,mcmiljo01
2024,1245,Zach Plesac,29,LAA,AL,3,3,0,12.0,2,0,2,0,0,1.0,,,0,0.0,1.5,1.28,0.67,1.3,,,,,,,/1,,plesaza01
2024,1246,Vinny Nittoli,33,2TM,AL,9,0,0,12.0,0,0,0,0,0,,,,0,0.0,0.0,1.35,0.0,1.29,,,,,,,/1,,nittovi01
2024,1246,Vinny Nittoli,33,OAK,AL,7,0,0,8.0,0,0,0,0,0,,,,0,0.0,0.0,1.35,0.0,1.29,,,,,,,/1,,nittovi01
2024,1246,Vinny Nittoli,33,BAL,AL,2,0,0,4.0,0,0,0,0,0,,,,0,0.0,0.0,1.35,0.0,1.3,,,,,,,/1,,nittovi01
2024,1247,Nick Avila,26,SFG,NL,8,0,0,11.2,1,1,0,0,0,1.0,,,0,0.0,0.77,1.39,0.13,1.34,,,,,,,/1,,avilani01
2024,1248,Jake Bloss,23,HOU,AL,3,3,0,11.2,2,2,0,0,0,1.0,,,-2,-34.0,1.54,1.31,0.67,1.3,,,,,,,/1,,blossja01
2024,1249,Kumar Rocker,24,TEX,AL,3,3,0,11.2,2,0,2,0,0,1.0,,,0,0.0,1.54,1.31,0.67,1.3,,,,,,,/1,,rockeku01
2024,1250,Peter Strzelecki,29,CLE,AL,10,0,0,11.2,0,0,0,0,0,,,,0,0.0,0.0,1.31,0.0,1.29,,,,,,,1,,strzepe01
2024,1251,Easton Lucas,27,3TM,AL,8,0,0,11.2,2,1,1,0,0,1.0,,,0,0.0,1.54,1.31,0.25,1.3,,,,,,,/1,,lucasea01
2024,1251,Easton Lucas,27,OAK,AL,3,0,0,3.2,0,0,0,0,0,,,,0,0.0,0.0,1.23,0.0,1.3,,,,,,,/1,,lucasea01
2024,1251,Easton Lucas,27,DET,AL,3,0,0,3.1,0,0,0,0,0,,,,0,0.0,0.0,1.35,0.0,1.3,,,,,,,/1,,lucasea01
2024,1251,Easton Lucas,27,TOR,AL,2,0,0,4.2,2,1,1,0,0,1.0,,,0,0.0,3.86,1.35,1.0,1.3,,,,,,,/1,,lucasea01
2024,1252,Johnny Cueto,38,LAA,AL,2,2,0,11.1,0,0,0,0,0,,,,0,0.0,0.0,1.27,0.0,1.3,,,,,,,/1,,cuetojo01
2024,1253,Logan Gillaspie,27,SDP,NL,9,0,0,11.1,2,0,2,0,0,1.0,,,0,0.0,1.59,1.35,0.22,1.34,,,,,,,/1,,gillalo01
2024,1254,Yoendrys Gómez,24,NYY,AL,5,0,0,11.1,2,1,1,0,0,1.0,,,0,0.0,1.59,1.27,0.4,1.3,,,,,,,/1,,gomezyo01
2024,1255,Kevin Herget,33,MIL,NL,7,0,0,11.1,1,0,1,0,0,1.0,,,0,0.0,0.79,1.35,0.14,1.34,,,,,,,/1,,hergeke01
2024,1256,Samad Taylor,25,SEA,AL,3,1,0,11.1,1,1,0,0,0,1.0,0.0,-11.0,0,0.0,0.79,2.3,0.33,2.23,,,,,,,/78H,,taylosa04
2024,1257,Brett de Geus,26,3TM,2LG,13,0,0,11.1,3,0,2,1,0,0.667,,,0,0.0,1.59,1.35,0.15,1.32,,,,,,,1,,degeubr01
2024,1257,Brett de Geus,26,2TM,AL,6,0,0,5.2,2,0,1,1,0,0.5,,,0,0.0,1.59,1.27,0.17,1.3,,,,,,,/1,,degeubr01
2024,1257,Brett de Geus,26,SEA,AL,4,0,0,3.1,1,0,1,0,0,1.0,,,0,0.0,2.7,1.35,0.25,1.3,,,,,,,/1,,degeubr01
2024,1257,Brett de Geus,26,MIA,NL,7,0,0,5.2,1,0,1,0,0,1.0,,,0,0.0,1.59,1.43,0.14,1.34,,,,,,,/1,,degeubr01
2024,1257,Brett de Geus,26,TOR,AL,2,0,0,2.1,1,0,0,1,0,0.0,,,0,0.0,0.0,1.16,0.0,1.3,,,,,,,/1,,degeubr01
2024,1258,Ryan Borucki,30,PIT,NL,14,0,0,11.0,8,1,5,2,1,0.75,,,1,18.0,4.91,1.39,0.43,1.34,,,,,,,1,,borucry01
2024,1259,J.P. Feyereisen,31,LAD,NL,10,0,0,11.0,3,2,1,0,0,1.0,,,0,0.0,2.45,1.39,0.3,1.34,,,,,,,1,,feyerjo01
2024,1260,Justin Foscue,25,TEX,AL,3,1,0,11.0,9,7,2,0,1,1.0,0.0,-44.0,1,109.0,7.36,6.87,3.0,5.23,,,,,,,D/4H3,,foscuju01
2024,1261,Sam Huff,26,TEX,AL,2,1,1,11.0,9,9,0,0,0,1.0,0.0,0.0,0,0.0,7.36,9.16,4.5,9.05,0.0,0.0,0.0,0.0,,0.0,/2H,,huffsa01
2024,1262,Parker Mushinski,28,HOU,AL,10,0,0,11.0,2,1,0,1,0,0.5,,,-2,-36.0,0.82,1.31,0.1,1.29,,,,,,,1,,mushipa01
2024,1263,Sean Reynolds,26,SDP,NL,9,0,0,11.0,0,0,0,0,0,,,,0,0.0,0.0,1.39,0.0,1.34,,,,,,,/1,,reynose01
2024,1264,Josh Rogers,29,COL,NL,6,0,0,11.0,0,0,0,0,0,,,,0,0.0,0.0,1.39,0.0,1.33,,,,,,,/1,,rogerjo01
2024,1265,Kai-Wei Teng,25,SFG,NL,4,0,0,11.0,4,2,2,0,0,1.0,,,0,0.0,3.27,1.39,1.0,1.35,,,,,,,/1,,tengka01
2024,1266,Joan Adon,25,WSN,NL,8,1,0,10.2,6,2,4,0,0,1.0,,,1,19.0,5.06,1.35,0.75,1.34,,,,,,,/1,,adonjo01
2024,1267,Jacob deGrom,36,TEX,AL,3,3,0,10.2,1,0,1,0,0,1.0,,,0,0.0,0.84,1.35,0.33,1.3,,,,,,,/1,,degroja01
2024,1268,Jaden Hill,24,COL,NL,9,0,0,10.2,1,0,1,0,0,1.0,,,-1,-19.0,0.84,1.35,0.11,1.34,,,,,,,/1,,hillja01
2024,1269,Caleb Kilian,27,CHC,NL,2,1,0,10.2,3,2,1,0,0,1.0,,,0,0.0,2.53,1.35,1.5,1.35,,,,,,,/1,,kiliaca01
2024,1270,Kyle Nelson,27,ARI,NL,11,0,0,10.2,0,0,0,0,0,,,,0,0.0,0.0,1.35,0.0,1.34,,,,,,,1,,nelsoky01
2024,1271,Ricardo Pinto,30,PHI,NL,6,0,0,10.2,6,5,1,0,0,1.0,,,0,0.0,5.06,1.35,1.0,1.33,,,,,,,/1,,pintori01
2024,1272,Austin Warren,28,SFG,NL,6,0,0,10.2,3,2,1,0,1,1.0,,,0,0.0,2.53,1.35,0.5,1.33,,,,,,,/1,,warreau01
2024,1273,Humberto Castellanos,26,ARI,NL,7,0,0,10.1,1,1,0,0,0,1.0,,,0,0.0,0.87,1.39,0.14,1.34,,,,,,,/1,,castehu01
